conc,cols,rows,impedance,prefocusing,cell,Qcenter = 2.5 μl/min
23.68251411390642,202.571072319202,335.42394014962593,1.6921994130684943,Yes,Jurkat,Qside = 5 μl/min
20.86261557537038,486.6796875,1147.6484375,1.6705328636425796,Yes,Jurkat,Qside = 5 μl/min
20.90482329864491,485.984756097561,1710.6006097560976,1.6708571645739732,Yes,Jurkat,Qside = 5 μl/min
20.52487775658051,491.51705565529625,445.77558348294434,1.6679378719987985,Yes,Jurkat,Qside = 5 μl/min
20.41716248562455,493.1856148491879,333.6078886310905,1.6671102471001717,Yes,Jurkat,Qside = 5 μl/min
19.98289271864571,499.8355263157895,1277.6644736842106,1.6637735570590784,Yes,Jurkat,Qside = 5 μl/min
19.31913964985361,510.659509202454,2028.3251533742332,1.6586736435426679,Yes,Jurkat,Qside = 5 μl/min
18.703654727581085,92.7090395480226,1175.861581920904,1.6539445959166328,Yes,Jurkat,Qside = 5 μl/min
18.796011825772574,95.96787148594377,505.3835341365462,1.654654217062732,Yes,Jurkat,Qside = 5 μl/min
19.105519765181892,107.87113402061856,1974.1469072164948,1.6570323058397867,Yes,Jurkat,Qside = 5 μl/min
19.691683036843756,125.06581059390048,1333.5361155698233,1.661536062029437,Yes,Jurkat,Qside = 5 μl/min
20.054551823737313,133.9205298013245,1265.0331125827815,1.6643241462100944,Yes,Jurkat,Qside = 5 μl/min
20.21592151653701,137.8909853249476,1652.3857442348008,1.6655640221762362,Yes,Jurkat,Qside = 5 μl/min
22.02739557869112,470.65843621399176,626.3065843621399,1.6794823925590943,Yes,Jurkat,Qside = 5 μl/min
21.711167117001708,475.1740412979351,28.23008849557522,1.6770526669851267,Yes,Jurkat,Qside = 5 μl/min
21.659009813909865,476.07799442896936,177.35376044568244,1.6766519189546858,Yes,Jurkat,Qside = 5 μl/min
21.215074580281737,482.3761261261261,831.2072072072073,1.6732409647838657,Yes,Jurkat,Qside = 5 μl/min
18.908539920572643,518.3777777777777,1733.920987654321,1.6555188210527236,Yes,Jurkat,Qside = 5 μl/min
18.46846785235886,526.429022082019,529.1798107255521,1.6521375493202066,Yes,Jurkat,Qside = 5 μl/min
17.88603762737115,538.7594936708861,301.73417721518985,1.6476624758080247,Yes,Jurkat,Qside = 5 μl/min
17.84454612088715,539.7532894736842,1304.1019736842106,1.6473436778925303,Yes,Jurkat,Qside = 5 μl/min
16.978751664221022,565.28664495114,583.0032573289902,1.640691389474459,Yes,Jurkat,Qside = 5 μl/min
18.801579715174874,95.16909620991254,1344.134110787172,1.6546969976625603,Yes,Jurkat,Qside = 5 μl/min
21.244634259728247,157.65116279069767,1585.3074935400516,1.673468085102909,Yes,Jurkat,Qside = 5 μl/min
21.543583520683857,163.5706940874036,1928.5449871465296,1.6757650468019982,Yes,Jurkat,Qside = 5 μl/min
21.805679668645322,168.16587677725119,139.69668246445497,1.677778849450053,Yes,Jurkat,Qside = 5 μl/min
23.00339503038691,189.05241935483872,1693.880376344086,1.6869814355462263,Yes,Jurkat,Qside = 5 μl/min
22.884609422771774,187.12065813528338,338.3564899451554,1.6860687522693958,Yes,Jurkat,Qside = 5 μl/min
24.725755795176248,217.88847583643124,249.51115241635688,1.700215108364447,Yes,Jurkat,Qside = 5 μl/min
23.886689377711015,445.49126213592234,831.535922330097,1.6937681834991736,Yes,Jurkat,Qside = 5 μl/min
19.056403733920355,516.6892523364486,520.6185747663551,1.6566549252693903,Yes,Jurkat,Qside = 5 μl/min
19.72238358871362,505.4895104895105,1146.8974358974358,1.6617719481847015,Yes,Jurkat,Qside = 5 μl/min
19.395830084957318,510.9057142857143,130.29142857142858,1.6592628906662652,Yes,Jurkat,Qside = 5 μl/min
18.954011926503018,518.4487951807229,974.2469879518072,1.6558682029366896,Yes,Jurkat,Qside = 5 μl/min
17.326230517936956,554.7696476964769,1584.1544715447155,1.6433612258730428,Yes,Jurkat,Qside = 5 μl/min
18.46273783368526,72.71468144044321,836.9279778393352,1.652093523008229,Yes,Jurkat,Qside = 5 μl/min
18.561867345909285,80.95833333333333,1333.275,1.6528551796589268,Yes,Jurkat,Qside = 5 μl/min
18.77195428597945,92.8258064516129,1462.8806451612904,1.6544693721586088,Yes,Jurkat,Qside = 5 μl/min
19.002855343490815,101.9903536977492,1301.0353697749197,1.6562434888889443,Yes,Jurkat,Qside = 5 μl/min
19.309221313880055,112.62554112554112,1560.8506493506493,1.6585974365041316,Yes,Jurkat,Qside = 5 μl/min
19.288133482982587,112.19935691318328,1368.7877813504824,1.6584354092098224,Yes,Jurkat,Qside = 5 μl/min
19.629710157227606,121.76724137931035,1503.066091954023,1.6610598965075505,Yes,Jurkat,Qside = 5 μl/min
19.969630722082776,130.19006211180124,1946.8,1.6636716591715868,Yes,Jurkat,Qside = 5 μl/min
20.10444448611389,133.48902821316614,1150.32131661442,1.6647074939868316,Yes,Jurkat,Qside = 5 μl/min
20.1611341440747,134.62247838616716,296.0835734870317,1.6651430661392908,Yes,Jurkat,Qside = 5 μl/min
20.355679974942333,139.2471590909091,877.0625,1.6666378493034706,Yes,Jurkat,Qside = 5 μl/min
20.459509549398174,141.52272727272728,325.512987012987,1.6674356186473234,Yes,Jurkat,Qside = 5 μl/min
20.66850559392334,146.12693498452012,385.07739938080493,1.6690414293056302,Yes,Jurkat,Qside = 5 μl/min
20.758933809452582,147.80904522613065,708.5603015075377,1.6697362299782383,Yes,Jurkat,Qside = 5 μl/min
21.2970223546731,158.50746268656715,1712.2925373134328,1.673870606411013,Yes,Jurkat,Qside = 5 μl/min
23.80414813196348,202.55806451612904,1927.5,1.6931339819645348,Yes,Jurkat,Qside = 5 μl/min
18.03808967643193,536.7173252279636,551.7659574468086,1.6488307601243808,Yes,Jurkat,Qside = 5 μl/min
17.90538154764455,540.0936639118457,909.0027548209366,1.6478111038522494,Yes,Jurkat,Qside = 5 μl/min
17.283665082846774,556.7284946236559,1779.521505376344,1.643034176480799,Yes,Jurkat,Qside = 5 μl/min
18.49957369479689,76.64119601328903,508.63455149501664,1.6523765495052871,Yes,Jurkat,Qside = 5 μl/min
18.63648942923443,85.80361173814899,1525.1309255079007,1.6534285347050512,Yes,Jurkat,Qside = 5 μl/min
18.697573355075935,88.86243386243386,1418.6190476190477,1.6538978699950582,Yes,Jurkat,Qside = 5 μl/min
18.980255008893458,100.7536231884058,1572.6579710144927,1.6560698403480822,Yes,Jurkat,Qside = 5 μl/min
19.060145433717686,104.03768844221105,1172.3090452261306,1.656683674432698,Yes,Jurkat,Qside = 5 μl/min
19.325783765052698,112.83739837398375,1228.9241192411923,1.658724693269594,Yes,Jurkat,Qside = 5 μl/min
19.488665804102556,117.76547231270358,56.03583061889251,1.6599761892725318,Yes,Jurkat,Qside = 5 μl/min
19.564402511693956,119.66666666666667,981.6533333333333,1.6605581084784748,Yes,Jurkat,Qside = 5 μl/min
19.746248708188578,124.64831804281346,625.8654434250765,1.6619553146369315,Yes,Jurkat,Qside = 5 μl/min
19.911295991240124,128.6134663341646,1208.14463840399,1.6632234471838938,Yes,Jurkat,Qside = 5 μl/min
21.443184480544726,161.68702290076337,1392.679389312977,1.6749936357970414,Yes,Jurkat,Qside = 5 μl/min
21.630638552658613,164.75221238938053,1497.5486725663716,1.676433929787425,Yes,Jurkat,Qside = 5 μl/min
21.68205871985888,166.1118881118881,1260.6037296037296,1.6768290140710995,Yes,Jurkat,Qside = 5 μl/min
22.16285292176178,174.6635944700461,1453.7488479262672,1.6805231722817104,Yes,Jurkat,Qside = 5 μl/min
22.456559260677984,179.78217821782178,973.3787128712871,1.6827798502514562,Yes,Jurkat,Qside = 5 μl/min
23.822627255886097,202.67560975609757,1360.621951219512,1.693275965389238,Yes,Jurkat,Qside = 5 μl/min
24.29503031388149,210.58139534883722,1426.843023255814,1.6969056506651925,Yes,Jurkat,Qside = 5 μl/min
24.342210747900843,211.36797752808988,699.2780898876405,1.6972681591709586,Yes,Jurkat,Qside = 5 μl/min
23.75832683837684,446.99161425576517,441.51153039832286,1.6927819163463265,Yes,Jurkat,Qside = 5 μl/min
21.58227654443327,477.9058116232465,1775.627254509018,1.6760623427153256,Yes,Jurkat,Qside = 5 μl/min
21.373312882002523,480.69060773480663,499.8646408839779,1.674456780863222,Yes,Jurkat,Qside = 5 μl/min
20.982543264226024,486.4069400630915,1296.826498422713,1.6714543220435174,Yes,Jurkat,Qside = 5 μl/min
20.61952634269891,491.6392405063291,1514.3481012658228,1.6686650996778098,Yes,Jurkat,Qside = 5 μl/min
20.357760759775367,495.57057057057057,710.2792792792793,1.666653836909696,Yes,Jurkat,Qside = 5 μl/min
20.1746063732025,498.5010183299389,820.2443991853361,1.6652465793381825,Yes,Jurkat,Qside = 5 μl/min
19.35263885937812,511.8515406162465,1986.2717086834734,1.6589310330440887,Yes,Jurkat,Qside = 5 μl/min
18.615917124749558,84.35244161358811,1289.9511677282378,1.653270468432157,Yes,Jurkat,Qside = 5 μl/min
18.61578818251255,84.33962264150944,1484.9487870619946,1.6532694777109258,Yes,Jurkat,Qside = 5 μl/min
18.61821765298752,84.58115183246073,486.68848167539267,1.6532881444258467,Yes,Jurkat,Qside = 5 μl/min
19.209437135559263,108.86392405063292,1381.01582278481,1.6578307497592129,Yes,Jurkat,Qside = 5 μl/min
19.33029113640925,112.50629722921914,1407.6120906801007,1.6587593254320436,Yes,Jurkat,Qside = 5 μl/min
19.560536861413215,119.33632286995515,139.2645739910314,1.6605284069478252,Yes,Jurkat,Qside = 5 μl/min
19.709659206593553,123.52852852852853,848.984984984985,1.661674181030901,Yes,Jurkat,Qside = 5 μl/min
20.06814161294835,132.39597315436242,1815.8791946308725,1.6644285626760078,Yes,Jurkat,Qside = 5 μl/min
20.13540705889023,134.05797101449275,574.9101449275362,1.66494539336663,Yes,Jurkat,Qside = 5 μl/min
20.16858162756623,134.95398773006136,2017.2300613496932,1.6652002885063237,Yes,Jurkat,Qside = 5 μl/min
20.370048731093696,139.15290519877675,649.3302752293578,1.6667482509229217,Yes,Jurkat,Qside = 5 μl/min
21.123880721191007,154.93333333333334,1032.2619047619048,1.672540281327235,Yes,Jurkat,Qside = 5 μl/min
24.007069475978327,205.4857142857143,752.4228571428572,1.6946931179652054,Yes,Jurkat,Qside = 5 μl/min
22.473472638735828,465.344,1136.1013333333333,1.6829098033460945,Yes,Jurkat,Qside = 5 μl/min
22.424660569728225,466.075208913649,1660.4401114206128,1.682534758254478,Yes,Jurkat,Qside = 5 μl/min
21.043388925927445,485.84468664850135,1794.5531335149865,1.6719218266429172,Yes,Jurkat,Qside = 5 μl/min
20.66809235881105,491.10468319559226,94.65289256198348,1.6690382542343067,Yes,Jurkat,Qside = 5 μl/min
19.782694836405582,505.13761467889907,548.0678899082569,1.6622353466407804,Yes,Jurkat,Qside = 5 μl/min
19.378430374066454,511.5943396226415,661.2012578616352,1.6591292008576208,Yes,Jurkat,Qside = 5 μl/min
18.404160319929908,529.0095238095238,159.5079365079365,1.6516434456101652,Yes,Jurkat,Qside = 5 μl/min
18.02485722610263,537.2182410423453,278.1530944625407,1.6487290892538982,Yes,Jurkat,Qside = 5 μl/min
17.877524918614544,540.7256809338521,599.8501945525292,1.647597068835929,Yes,Jurkat,Qside = 5 μl/min
18.523769583017682,77.288,1224.888,1.6525624574026372,Yes,Jurkat,Qside = 5 μl/min
18.91219963465986,97.30594900849859,86.88385269121812,1.6555469402829273,Yes,Jurkat,Qside = 5 μl/min
19.239177262523906,109.36783439490446,554.9442675159236,1.6580592565377392,Yes,Jurkat,Qside = 5 μl/min
20.099484343975803,132.80862533692724,1899.2587601078167,1.6646693829827208,Yes,Jurkat,Qside = 5 μl/min
20.682179383541328,145.91034482758621,1928.3724137931035,1.6691464911844707,Yes,Jurkat,Qside = 5 μl/min
20.692436290375312,146.21753246753246,273.37012987012986,1.669225299615284,Yes,Jurkat,Qside = 5 μl/min
21.002397898703755,152.37119113573408,1796.5373961218836,1.6716068741347951,Yes,Jurkat,Qside = 5 μl/min
21.547508098576472,163.19326683291771,376.8753117206983,1.6757952011000072,Yes,Jurkat,Qside = 5 μl/min
22.3604161728803,177.8066528066528,1173.3929313929314,1.682041139643517,Yes,Jurkat,Qside = 5 μl/min
24.028885051250167,206.44329896907217,995.8969072164948,1.694860736847028,Yes,Jurkat,Qside = 5 μl/min
22.359486308852762,466.72093023255815,1448.093023255814,1.6820339950797547,Yes,Jurkat,Qside = 5 μl/min
20.439048138792085,494.640350877193,1717.4444444444443,1.667278404422002,Yes,Jurkat,Qside = 5 μl/min
20.100577916335332,499.8388625592417,1535.7203791469194,1.6646777853912667,Yes,Jurkat,Qside = 5 μl/min
20.102557942583225,499.81382978723406,688.1143617021277,1.664692998823941,Yes,Jurkat,Qside = 5 μl/min
20.160922337834727,499.0759493670886,1680.4462025316457,1.6651414387366361,Yes,Jurkat,Qside = 5 μl/min
19.569312824071766,508.75792507204613,1194.6887608069164,1.6605958366181142,Yes,Jurkat,Qside = 5 μl/min
19.333190085117263,512.3921568627451,618.2265795206972,1.658781599359494,Yes,Jurkat,Qside = 5 μl/min
19.12811749275531,515.8549618320611,1619.1393129770993,1.6572059343497108,Yes,Jurkat,Qside = 5 μl/min
19.055039476798594,517.1798418972332,362.87747035573125,1.656644443068008,Yes,Jurkat,Qside = 5 μl/min
18.097341998188025,536.0200892857143,465.9486607142857,1.6492860223759778,Yes,Jurkat,Qside = 5 μl/min
17.54267531459869,549.4970760233919,999.4035087719299,1.6450242686459533,Yes,Jurkat,Qside = 5 μl/min
18.62589672664539,83.6923076923077,833.3665158371041,1.6533471462043434,Yes,Jurkat,Qside = 5 μl/min
18.698437343164493,88.00943396226415,293.9339622641509,1.6539045084043373,Yes,Jurkat,Qside = 5 μl/min
18.868117669069775,95.67681895093062,1487.9238578680204,1.655208238704414,Yes,Jurkat,Qside = 5 μl/min
18.861209123394946,94.99777777777778,1771.648888888889,1.6551551572391487,Yes,Jurkat,Qside = 5 μl/min
18.847531594857877,94.60483870967742,868.3602150537635,1.6550500666325105,Yes,Jurkat,Qside = 5 μl/min
18.924137860161473,97.83910386965377,1265.050916496945,1.6556386670416576,Yes,Jurkat,Qside = 5 μl/min
18.96571939657376,99.22222222222223,570.1305555555556,1.6559581566976045,Yes,Jurkat,Qside = 5 μl/min
19.36196286773596,113.64824120603015,234.41708542713567,1.6590026735961056,Yes,Jurkat,Qside = 5 μl/min
19.501360850813143,117.71912832929782,1342.3995157384988,1.6600737310291802,Yes,Jurkat,Qside = 5 μl/min
20.06452590398247,132.6588921282799,495.00145772594755,1.6644007815569541,Yes,Jurkat,Qside = 5 μl/min
19.95703563216544,130.256,1479.8453333333334,1.6635748854279615,Yes,Jurkat,Qside = 5 μl/min
20.01755877251483,131.40731070496085,1654.3655352480419,1.664039911950679,Yes,Jurkat,Qside = 5 μl/min
20.527743062259862,143.33015873015873,1936.7587301587303,1.6679598874317205,Yes,Jurkat,Qside = 5 μl/min
22.116287478233794,174.5728476821192,1219.9437086092714,1.6801653890246353,Yes,Jurkat,Qside = 5 μl/min
23.187496253763694,193.02507836990597,1298.6222570532916,1.6883959680909808,Yes,Jurkat,Qside = 5 μl/min
23.994719145389848,206.82874015748033,1385.6377952755906,1.6945982248176457,Yes,Jurkat,Qside = 5 μl/min
22.24409298015479,467.7215568862275,1580.2814371257484,1.6811473762083702,Yes,Jurkat,Qside = 5 μl/min
18.140109543265076,534.258064516129,408.14193548387095,1.6496146246702,Yes,Jurkat,Qside = 5 μl/min
17.23962104559982,558.7444005270092,1949.2635046113307,1.6426957663228139,Yes,Jurkat,Qside = 5 μl/min
17.15232597481336,561.4939024390244,142.8719512195122,1.6420250390111797,Yes,Jurkat,Qside = 5 μl/min
17.009831472949664,566.010752688172,614.258064516129,1.640930189630835,Yes,Jurkat,Qside = 5 μl/min
16.497239712294522,596.8963282937365,1930.2742980561554,1.6369917164674292,Yes,Jurkat,Qside = 5 μl/min
18.786394596441,93.17589576547232,1623.1921824104234,1.6545803235620244,Yes,Jurkat,Qside = 5 μl/min
19.08480545049137,104.75714285714285,1244.04,1.656873148438578,Yes,Jurkat,Qside = 5 μl/min
19.472767586727024,117.66060606060606,778.6101010101011,1.6598540361142378,Yes,Jurkat,Qside = 5 μl/min
19.696997448785606,123.76008492569002,848.3418259023355,1.6615768950478718,Yes,Jurkat,Qside = 5 μl/min
20.422091469114335,141.4191419141914,562.4917491749175,1.6671481186983663,Yes,Jurkat,Qside = 5 μl/min
21.74388418487486,167.65194346289752,593.2703180212014,1.6773040469402767,Yes,Jurkat,Qside = 5 μl/min
21.649109200222604,165.93954659949623,1827.5843828715365,1.6765758480844501,Yes,Jurkat,Qside = 5 μl/min
21.891570370999624,170.4811320754717,1545.5566037735848,1.6784387863670571,Yes,Jurkat,Qside = 5 μl/min
22.338662673725892,178.57389162561577,2034.0418719211823,1.681873997720439,Yes,Jurkat,Qside = 5 μl/min
23.511868049848708,198.4097995545657,517.1714922048998,1.69088826256761,Yes,Jurkat,Qside = 5 μl/min
21.11077820645089,483.94039735099335,409.53200883002205,1.672439608810355,Yes,Jurkat,Qside = 5 μl/min
21.00815101991487,485.4923076923077,1473.0953846153845,1.6716510779539648,Yes,Jurkat,Qside = 5 μl/min
20.410594735765088,494.1444600280505,1287.1865357643758,1.6670597841225143,Yes,Jurkat,Qside = 5 μl/min
20.63456084471231,490.7714987714988,762.1695331695332,1.6687806165223047,Yes,Jurkat,Qside = 5 μl/min
20.522818181577172,492.7092731829574,1393.4736842105262,1.667922047357239,Yes,Jurkat,Qside = 5 μl/min
20.054779820021157,499.97067039106145,966.6284916201117,1.6643258980081417,Yes,Jurkat,Qside = 5 μl/min
19.96551522274424,501.3192904656319,432.5831485587583,1.6636400379381944,Yes,Jurkat,Qside = 5 μl/min
19.872730954467738,502.63612565445027,113.78795811518324,1.662927134652105,Yes,Jurkat,Qside = 5 μl/min
19.298634526936084,512.175925925926,1809.5061728395062,1.658516093455987,Yes,Jurkat,Qside = 5 μl/min
19.01160954048357,517.1362229102167,148.0061919504644,1.6563107513238284,Yes,Jurkat,Qside = 5 μl/min
16.81392513730304,573.8148148148148,598.0462962962963,1.6394249530962108,Yes,Jurkat,Qside = 5 μl/min
16.496002229165256,596.0824261275272,1363.6236391912907,1.6369822083276797,Yes,Jurkat,Qside = 5 μl/min
18.4350091468615,63.373040752351095,1960.115987460815,1.651880471029453,Yes,Jurkat,Qside = 5 μl/min
18.513394066026308,75.55960264900662,1392.6754966887418,1.6524827376366098,Yes,Jurkat,Qside = 5 μl/min
18.60919919025548,83.54580152671755,488.3606870229008,1.6532188515183683,Yes,Jurkat,Qside = 5 μl/min
18.606086120895572,82.6757493188011,332.5367847411444,1.6531949324055952,Yes,Jurkat,Qside = 5 μl/min
19.50167743643472,118.22115384615384,1590.0692307692307,1.6600761634989742,Yes,Jurkat,Qside = 5 μl/min
19.66605898447964,122.57590361445783,633.5686746987952,1.6613391809043,Yes,Jurkat,Qside = 5 μl/min
19.801091520923666,126.05343511450381,1505.7455470737914,1.6623766966464408,Yes,Jurkat,Qside = 5 μl/min
20.53423914571036,143.0672268907563,1028.1148459383753,1.6680097997641083,Yes,Jurkat,Qside = 5 μl/min
20.32949958914615,138.760348583878,1304.7429193899782,1.6664366936182249,Yes,Jurkat,Qside = 5 μl/min
20.486227504385567,141.92282958199357,554.4405144694534,1.6676409047185712,Yes,Jurkat,Qside = 5 μl/min
21.063585920646094,153.72321428571428,224.29017857142858,1.672077009241988,Yes,Jurkat,Qside = 5 μl/min
23.909198649220404,203.89200863930884,1752.658747300216,1.6939411323613525,Yes,Jurkat,Qside = 5 μl/min
21.607719380512,477.8039603960396,1884.7742574257425,1.676257831474195,Yes,Jurkat,Qside = 5 μl/min
20.348626623322694,496.1816367265469,1534.9101796407185,1.6665836552289686,Yes,Jurkat,Qside = 5 μl/min
17.694361709641942,545.0021097046414,901.0548523206751,1.6461897434779484,Yes,Jurkat,Qside = 5 μl/min
16.470840952627842,597.3796133567663,637.4165202108964,1.6367888829174684,Yes,Jurkat,Qside = 5 μl/min
18.846600243066298,94.76297968397292,1155.7968397291197,1.6550429106375877,Yes,Jurkat,Qside = 5 μl/min
18.985869283915264,99.6332288401254,1326.8495297805644,1.6561129773494987,Yes,Jurkat,Qside = 5 μl/min
19.182635636086665,106.8144578313253,373.56626506024094,1.6576248217780902,Yes,Jurkat,Qside = 5 μl/min
19.5052875834892,116.87892376681614,558.3878923766816,1.6601039018833599,Yes,Jurkat,Qside = 5 μl/min
19.475497965947895,115.94262295081967,1119.0628415300546,1.6598750148464623,Yes,Jurkat,Qside = 5 μl/min
19.657663048673413,121.06575342465753,1875.2876712328766,1.6612746711513298,Yes,Jurkat,Qside = 5 μl/min
20.210247353013436,134.94025974025973,1100.3766233766235,1.665520425024511,Yes,Jurkat,Qside = 5 μl/min
20.28486671369108,136.4451219512195,1185.625,1.6660937591513096,Yes,Jurkat,Qside = 5 μl/min
20.358806887997098,138.05596107055962,1894.9221411192214,1.6666618747835813,Yes,Jurkat,Qside = 5 μl/min
21.901404471946382,168.63575268817203,1865.6962365591398,1.6785143461899763,Yes,Jurkat,Qside = 5 μl/min
21.81414663680377,167.05263157894737,682.6315789473684,1.67784390497655,Yes,Jurkat,Qside = 5 μl/min
21.953420299679685,169.53177966101694,1305.864406779661,1.6789140072015738,Yes,Jurkat,Qside = 5 μl/min
22.04598636805626,171.2805907172996,843.2573839662447,1.6796252339596418,Yes,Jurkat,Qside = 5 μl/min
22.186695397556413,173.80697674418604,1591.425581395349,1.6807063647523548,Yes,Jurkat,Qside = 5 μl/min
22.78837464173928,184.18136020151132,1087.0277078085642,1.6853293371410716,Yes,Jurkat,Qside = 5 μl/min
24.144316817312486,206.89461883408072,1034.9955156950673,1.6957476510499794,Yes,Jurkat,Qside = 5 μl/min
20.61270589986228,492.9511002444988,1110.9682151589243,1.6686126951462967,Yes,Jurkat,Qside = 5 μl/min
20.25279133231087,498.4401114206128,811.2116991643454,1.665847309562244,Yes,Jurkat,Qside = 5 μl/min
20.22321794828073,498.8698224852071,982.8402366863905,1.6656200839447175,Yes,Jurkat,Qside = 5 μl/min
19.521141723054463,510.2307692307692,1606.525641025641,1.6602257163720027,Yes,Jurkat,Qside = 5 μl/min
19.646329501528253,507.9878048780488,216.16463414634146,1.6611875904085172,Yes,Jurkat,Qside = 5 μl/min
19.443457690978562,511.48975409836066,1042.27868852459,1.659628834995749,Yes,Jurkat,Qside = 5 μl/min
19.19233418571227,515.6926605504588,704.9655963302753,1.6576993400992108,Yes,Jurkat,Qside = 5 μl/min
18.989435857224063,519.140127388535,1638.564755838641,1.6561403809371882,Yes,Jurkat,Qside = 5 μl/min
18.445915974801846,529.2105263157895,383.51644736842104,1.651964273096591,Yes,Jurkat,Qside = 5 μl/min
18.48385006937196,67.45945945945945,2004.4624624624626,1.652255737815516,Yes,Jurkat,Qside = 5 μl/min
18.59225343041628,78.40588235294118,266.50882352941176,1.653088649619932,Yes,Jurkat,Qside = 5 μl/min
18.90379813127495,95.43714285714286,747.9457142857143,1.6554823877517446,Yes,Jurkat,Qside = 5 μl/min
19.192687243815893,106.30478087649402,1522.511952191235,1.6577020528034971,Yes,Jurkat,Qside = 5 μl/min
19.20873531658044,106.72403560830861,1397.2314540059347,1.65782535736818,Yes,Jurkat,Qside = 5 μl/min
19.675131255884008,120.77809798270893,1938.1700288184438,1.661408887248022,Yes,Jurkat,Qside = 5 μl/min
19.944424553874768,128.08695652173913,1234.1899313501144,1.663477988838469,Yes,Jurkat,Qside = 5 μl/min
20.255664323455782,135.15242881072027,2026.1172529313233,1.6658693840460563,Yes,Jurkat,Qside = 5 μl/min
19.95320275742709,128.28181818181818,424.57878787878786,1.6635454357265531,Yes,Jurkat,Qside = 5 μl/min
20.664264784614467,144.2922252010724,146.46782841823057,1.669008845259346,Yes,Jurkat,Qside = 5 μl/min
20.30804649423487,136.61684782608697,899.9510869565217,1.666271859836129,Yes,Jurkat,Qside = 5 μl/min
20.48095105723789,140.22701149425288,113.41091954022988,1.6676003634007344,Yes,Jurkat,Qside = 5 μl/min
20.546913744494162,141.88352272727272,178.6590909090909,1.6681071844101336,Yes,Jurkat,Qside = 5 μl/min
22.260450896703873,174.72537313432835,231.0358208955224,1.6812730614422793,Yes,Jurkat,Qside = 5 μl/min
24.593015517034075,214.30734966592428,1915.913140311804,1.6991952050743553,Yes,Jurkat,Qside = 5 μl/min
25.184157445715226,224.24489795918367,415.6190476190476,1.7037372145262806,Yes,Jurkat,Qside = 5 μl/min
22.496473034729426,466.1210191082803,360.87261146496814,1.6830865257386918,Yes,Jurkat,Qside = 5 μl/min
18.51632592709135,528.204481792717,369.96078431372547,1.65250526444451,Yes,Jurkat,Qside = 5 μl/min
18.479843496576095,57.66410256410256,850.2564102564103,1.6522249535137674,Yes,Jurkat,Qside = 5 μl/min
18.475428498978452,61.544468546637745,1159.0368763557483,1.652191031100476,Yes,Jurkat,Qside = 5 μl/min
18.785257377266785,89.93742889647326,1012.9829351535836,1.6545715857953602,Yes,Jurkat,Qside = 5 μl/min
